KEY,Title,Name,Year,abstract,Source,MatchScore,DOI,URL,Venue,Entry,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
1fc60a6fed5c1275e9f6257f556ac9b683b45047,Board gender diversity and investment efficiency: Global evidence from 83 country-level interventions,"Godsell, David",2024,"We investigate the effect of board gender diversity (BGD) on investment outcomes. We identify variation in BGD by compiling, for the first time, a global catalog of 83 BGD interventions implemented in 59 countries between 1999 and 2021. Using a staggered difference-in-differences research design, we document that BGD interventions improve investment outcomes. We find that treated firms reduce inefficient investment by 0.6 percent of total assets or 6.5 percent of total investment and are 4 percentage points more likely to have above-median investment efficiency. Cross-sectional tests reveal more pronounced results when BGD interventions are mandatory, are strongly enforced, and result in larger BGD increases. Event-time, stacked panel, and a wide variety of endogeneity-mitigating robustness tests corroborate. Our plausibly causal inferences have important implications for both research and practice.
 JEL Classifications: F52; G34; G38; K22; M41; K38.",Semantic Scholar,92.07920792079207,10.2308/tar-2022-0251,https://www.semanticscholar.org/paper/eacbfa7e6658f73c5d89af72fea509c94010f217,Accounting Review,"Baik, D., Chen, C., & Godsell, D. (2024). Board gender diversity and investment efficiency: Global evidence from 83 country-level interventions. The Accounting Review , 99 (3), 1-36. link >",Goal 5,0.02058638790672807,False,gender equity
0cc7e8fad56de109d62cc46f4484b15b6a97a92f,Investor relations and investment efficiency,"Godsell, David",2023,"Abstract A rich literature suggests that investor relations officers (IROs) fulfill a one‐way information intermediary role by transmitting firm information to investors. We advance this literature with empirical evidence suggesting IROs are two‐way information intermediaries who also return investment efficiency‐increasing investor feedback to firm insiders. Exploiting granular investor relations activity data for 1,375 global firms, we document that firm investment efficiency is higher when IROs spend more time with existing institutional investors, conduct more institutional investor outreach, and meet more often with investment professionals (market intelligence collection), and when IROs transmit investment community feedback to board directors (market intelligence circulation). We mitigate endogeneity concerns stemming from our association tests by employing an expansive suite of control variables, a high‐dimensional fixed‐effects structure, an entropy‐balanced estimation sample, and an instrumental variables analysis. Our evidence supports theory predicting that managers learn about investment opportunities and their costs and benefits from investors and informs a literature predominantly characterizing IROs as one‐way information intermediaries.",Crossref,100.0,10.1111/1911-3846.12860,https://doi.org/10.1111/1911-3846.12860,Contemporary Accounting Research,"Godsell, D., Jung, B., & Mescall, D. (2023). Investor relations and investment efficiency. Contemporary Accounting Research , 40 1966-1988. link >",Goal 17,0.01705545175587289,False,
c99913414c6e40ea11979a5bf8eafb642efe2003,Managers' rank and file employee coordination costs and real activities manipulation,"Godsell, David",2023,We investigate the effect of managers' rank & file employee coordination costs on real activities manipulation (RAM). We identify exogenous variation in managers' rank & file employee coordination costs using the adoption of 99 wrongful dismissal laws across 47 US states between 1970 and 1999. We first find that RAM declines when managers' rank & file employee coordination costs increase. We further document that managers' rank & file employee coordination costs reduce decentralized RAM but affect neither centralized RAM …,Google Scholar (SerpAPI),100.0,,https://www.sciencedirect.com/science/article/pii/S0361368222000939,"D Godsell, K Huang, B Lao - Accounting, Organizations and Society, 2023 - Elsevier","Godsell, D., Huang, K., & Lao, B. (2023). Managers' rank and file employee coordination costs and real activities manipulation. Accounting, Organizations and Society , 107 . link >",Goal 10,0.00647198235479092,False,
2490aadc72eeb5d42c0782470c591c645d87bd9e,Bureaucratic discretion and contracting outcomes,"Godsell, David",2021,"We find that federal bureaucrats award more, larger, and less risky contracts to politically connected firms when they have greater discretion over contracting outcomes. Using a sample of 4.3 million federal government contract actions obligating $2.47 trillion between 2000 and 2015, we show that this result varies predictably across contract and agency characteristics, over time, and in placebo tests, and is robust to a comprehensive fixed effect structure and seven alternate measures of political connectedness. Our evidence illustrates …",Google Scholar (SerpAPI),100.0,,https://www.sciencedirect.com/science/article/pii/S036136821830179X,"M Boland, D Godsell - Accounting, Organizations and Society, 2021 - Elsevier","Boland, M., & Godsell, D. (2021). Bureaucratic discretion and contracting outcomes. Accounting, Organizations and Society , 88 . link >",Goal 10,0.003317527540332486,False,
77eba2b0b1b9259a69d1d59744c9a79f95d4854f,Product market effects of IFRS adoption,"Godsell, David",2018,"Prior literature finds that International Financial Reporting Standards (IFRS) adopters enjoy lower financing costs subsequent to IFRS adoption. We predict and find that mandatory IFRS adopters exploit lower financing costs to increase market share vis-à-vis non-adopters. This effect is robust across several different model specifications in a sample capturing the universe of public and private firms in the EU, in a matched sample of public and private firms, and in a public firm sample comparing mandatory and voluntary IFRS adopters. We …",Google Scholar (SerpAPI),100.0,,https://www.sciencedirect.com/science/article/pii/S0278425418301868,"JF Downes, V Flagmeier, D Godsell - Journal of Accounting and Public …, 2018 - Elsevier","Downes, J., Flagmeier, V., & Godsell, D. (2018). Product market effects of IFRS adoption. Journal of Accounting and Public Policy , 37 (5), 376-401. link >",Goal 17,0.04390039204021941,False,
0b90605f629f1aef43c93efd06bbab9b2d972b5d,Earnings management during antidumping investigations in Europe: Sample-wide and cross-sectional evidence,"Godsell, David",2017,"This paper examines earnings management by EU firms that initiate an antidumping investigation. We first document economically and statistically significant income‐decreasing earnings management around the initiation of an antidumping investigation. We show that earnings management increases when accounting data directly affect the magnitude of the tariffs imposed in the trade investigation. We also find that earnings management decreases as the number of petitioning firms increases or as the distance between petitioning firms increases, suggesting free‐rider and coordination problems. We find that earnings management increases when the petition is directed at a country that imports more goods from the petitioning firm's home country, suggesting that retaliation threats affect incentives. We document that raising equity or debt financing moderates income‐decreasing earnings management, consistent with the idea that sample firms trade off capital market and regulatory considerations. Our results indicate that contemporary research methods can detect accruals‐based earnings management in settings in which the incentives for earnings management can be clearly identified.",Google Scholar (SerpAPI),98.0952380952381,,https://onlinelibrary.wiley.com/doi/abs/10.1111/1475-679X.12166,"D Godsell, M Welker, N Zhang - Journal of Accounting …, 2017 - Wiley Online Library","Godsell, D., Welker, M., & Zhang, N. (2017). Earnings management during antidumping investigations in Europe: Sample-wide and cross-sectional evidence. Journal of Accounting Research , 55 (2), 407-457. link >",Goal 17,0.02327494507167605,False,
419f62a4ad32fc3558f40197177b5cfd3c68c79d,Low Power Warm-Up Effect: Understanding the Effect of Power on Creativity over Time,"Goncalo, Jack",2023,"Prior research suggests that having power makes individuals more creative, because the powerful are more willing to break with convention. We investigate the possibility that lower power individuals can also be creative when given the opportunity to warm up by completing a creative task more than once. In Study 1 (N = 153), we divided a creative ideation session into two consecutive rounds and found that low (vs. high) power individuals were less creative in the first round (replicating prior research), but low power individuals improved in the second round, attenuating the low power disadvantage. We replicated this effect in Study 2 (N = 121; pre-registered), with a different creativity task (i.e., structured imagination task) and expanded timeframe (i.e., five rounds instead of two). In Study 3 (N = 179; pre-registered), we again replicated the warm-up effect using two different creativity tasks that allowed us to rule out an alternative explanation. We conclude by discussing the theoretical implications of our findings for research on the dynamic effects of power on creativity and the practical implications for creativity, social equality, and education.",Google Scholar (SerpAPI),90.9090909090909,,https://www.sciencedirect.com/science/article/pii/S0022103123000318,"S Kim, BJ Lucas, JA Goncalo - Journal of Experimental Social Psychology, 2023 - Elsevier","Kim, S., Lucas, B., & Goncalo, J. (2023). Low Power Warm-Up Effect: Understanding the Effect of Power on Creativity over Time. Journal of Experimental Social Psychology .",Goal 4,0.02946706385759741,False,
fe7b2ec280181238e13484b2612ead0384005e76,The Cost of Freedom: Creative Ideation Boosts Both Feelings of Autonomy and the Fear of Judgment,"Goncalo, Jack",2023,"Heeding growing calls to investigate the downstream consequences of being creative for psychological well-being, we propose that the consequences of creativity can be a double-edged sword—boosting feelings of autonomy while at the same time triggering a fear of judgement. In three pre-registered experiments (N = 740), participants were asked to generate either creative or non-creative ideas. Participants in the creative (vs. non-creative) condition reported feeling a higher sense of autonomy while completing the task (Study 1). This feeling of autonomy emerged because participants instructed to generate creative ideas were able to cross multiple idea domains and cross idea boundaries during the process (Studies 2 and 3). However, creative ideation also increased evaluation apprehension because the freedom to think divergently affords the opportunity for choice, which heightens the fear of judgement (Study 3). We discuss the implications of our findings for the promise and peril of creative ideation as a psychological intervention to improve well-being.",Crossref,90.0,10.31234/osf.io/z2q7w,https://doi.org/10.31234/osf.io/z2q7w,,"Kim, S., Goncalo, J., & Rodas, M. (2023). The Cost of Freedom: Creative Ideation Boosts Both Feelings of Autonomy and the Fear of Judgment. Journal of Experimental Social Psychology .",Goal 16,0.01369112558600294,False,
e1a74e0e630ee8c2b72626e7c3e8f944c90dfa1d,Divine Inhibition: Does Thinking About God Make Monotheistic Believers Less Creative,"Goncalo, Jack",2021,"As individuals are given wider latitude to openly practice and express their faith at work, it is likely that believers will spend at least part of their working life actively thinking about God. Yet, despite the central role that belief in God plays in people's lives, research has given little attention to the impact of actively thinking about God on task performance. The current research investigates the relationship between monotheistic believers' thinking about God and creativity. We conducted six studies using different populations, mixed methods and …",Google Scholar (SerpAPI),89.94082840236686,,https://www.sciencedirect.com/science/article/pii/S0749597821000315,"V Krause, JA Goncalo, CT Tadmor - Organizational Behavior and Human …, 2021 - Elsevier","Goncalo, J. (2021). Divine Inhibition: Does Thinking About God Make Monotheistic Believers Less Creative. Organizational Behavior and Human Decision Processes , 164 158-178.",Goal 8,0.007304196300463969,False,
f34d452527fe8c43a486b2fc93b3f4f0d92af3b7,Your Soul Spills Out: The Creative Act Feels Self-Disclosing,"Goncalo, Jack",2020,"Breaking from the typical focus on the antecedents of creativity, we investigate the psychological and interpersonal consequences of being creative. Across five experiments, we find that generating creative ideas is revealing of the self and thus prompts the perception of self-disclosure. Individuals respond to the expectation to be creative with greater self-focus—adopting their own idiosyncratic perspective on the task and thinking about their own personal preferences and experiences in connection to the problem. Because creative ideas derived from self-focused attention are uniquely personal, the act of sharing a creative idea is, in turn, perceived to be revealing of the self. Finally, an interactive dyad study shows that sharing creative ideas makes partners more confident in the accuracy of judgments they made about each other’s personality. We discuss the implications of our findings for future research investigating the consequences of creativity.",Crossref,100.0,10.1177/0146167219873480,https://doi.org/10.1177/0146167219873480,Personality and Social Psychology Bulletin,"Goncalo, J., & Katz, J. (2020). Your Soul Spills Out: The Creative Act Feels Self-Disclosing. Personality and Social Psychology Bulletin , 46 (5), 679-692. link >",Goal 10,0.004926321364171028,False,
ec8854cf62a6e9c599e87948f065539570ad04c4,"It’s Time to Sober Up: The Direct Costs, Side Effects and Long-term Consequences of Creativity and Innovation","Goncalo, Jack",2018,"The literatures on creativity and innovation are each premised on the same important assumption that has gone largely unquestioned: Creativity and innovation are outcomes that are almost inherently positive. Decades of research on creativity in organizations have been motivated by the assumption that creative ideas can be implemented to realize innovations that will inevitably increase profit, strengthen competitive advantage and ensure firm survival. The assumption that creativity and innovation have positive downstream …",Google Scholar (SerpAPI),84.76190476190476,,https://www.sciencedirect.com/science/article/pii/S019130851830008X,"OM Khessina, JA Goncalo, V Krause - Research in Organizational …, 2018 - Elsevier","Khessina, O., Goncalo, J., & Krause, V. (2018). It’s Time to Sober Up: The Direct Costs, Side Effects and Long-term Consequences of Creativity and Innovation. Research in Organizational Behavior , 38 107-135. link >",Goal 9,0.02771343691953402,False,innovation
2c2bd12f58380302438e844e70d2f7be5482e66a,Squeezed in the middle: The middle status trade creativity for focus,"Goncalo, Jack",2015,"Classical research on social influence suggested that people are the most conforming in the middle of a status hierarchy as opposed to the top or bottom. Yet this promising line of research was abandoned before the psychological mechanism behind middle-status conformity had been identified. Moving beyond the early focus on conformity, we propose that the threat of status loss may make those with middle status more wary of advancing creative solutions in fear that they will be evaluated negatively. Using different manipulations of status and measures of creativity, we found that when being evaluated, middle-status individuals were less creative than either high-status or low-status individuals (Studies 1 and 2). In addition, we found that anxiety at the prospect of status loss also caused individuals with middle status to narrow their focus of attention and to think more convergently (Study 3). We delineate the consequences of power and status both theoretically and empirically by showing that, unlike status, the relationship between power and creativity is positive and linear (Study 4). By both measuring status (Studies 2 and 3) and by manipulating it directly (Study 5), we demonstrate that the threat of status loss explains the consequences of middle status. Finally, we discuss the theoretical implications of our results for future research on status and problem solving on tasks that require either focus or flexibility.",Google Scholar (SerpAPI),99.27007299270073,,https://psycnet.apa.org/fulltext/2015-38659-001.html,"MM Duguid, JA Goncalo - Journal of personality and social …, 2015 - psycnet.apa.org","Duguid, M., & Goncalo, J. (2015). Squeezed in the middle: The middle status trade creativity for focus. Journal of Personality and Social Psychology , 109 (4), 589-603.",Goal 1,0.01247082572629132,False,
18bada1ca5d389b236350925a62c464ccb9825ce,The liberating consequences of creative work: How a creative outlet lifts the physical burden of secrecy,"Goncalo, Jack",2015,"A newly emerging stream of research suggests creativity can be fruitfully explored, not as an outcome variable, but as a contributor to the general cognitive and behavioral responding of the individual. In this paper, we extend this nascent area of research on the consequences of creativity by showing that working on a creative task can contribute to feelings of liberation—feelings that can help people to overcome psychological burdens. We illustrate the liberating effects of creativity by integrating the embodied cognition literature with recent research showing that keeping a secret is experienced as a psychological and physical burden.While secrecy is metaphorically related to physical burden, creativity is metaphorically associated with freedom to “think outside the box” and explore beyond normal constraints. Thus, we predict permission to be creative may actually feel liberating and feelings of liberation may, in turn, lift the physical burden of keeping a big secret. The results of three studies supported our prediction and suggest that the opportunity to be creative may be a way for people to unburden without directly revealing secrets that could cause shame and embarrassment. We discuss the implications of our results for future research on the psychological consequences of performing creative work.",Google Scholar (SerpAPI),100.0,,https://www.sciencedirect.com/science/article/pii/S0022103115000268,"JA Goncalo, LC Vincent, V Krause - Journal of Experimental Social …, 2015 - Elsevier","Goncalo, J., Vincent, L., & Krause, V. (2015). The liberating consequences of creative work: How a creative outlet lifts the physical burden of secrecy. Journal of Experimental Social Psychology , 59 32-39.",Goal 16,0.01177334040967383,False,
f6a656c5ab2949f9f71d3c4a73dfd15c12560737,Creativity from constraint? How political correctness influences creativity in mixed sex work groups,"Goncalo, Jack",2015,"As work organizations become increasingly gender diverse, existing theoretical models have failed to explain why such diversity can have a negative impact on idea generation. Using evidence from two group experiments, this paper tests theory on the effects of imposing a political correctness (PC) norm, one that sets clear expectations for how men and women should interact, on reducing interaction uncertainty and boosting creativity in mixed-sex groups. Our research shows that men and women both experience uncertainty when asked to generate ideas as members of a mixed-sex work group: men because they may fear offending the women in the group and women because they may fear having their ideas devalued or rejected. Most group creativity research begins with the assumption that creativity is unleashed by removing normative constraints, but our results show that the PC norm promotes rather than suppresses the free expression of ideas by reducing the uncertainty experienced by both sexes in mixed-sex work groups and signaling that the group is predictable enough to risk sharing more—and more-novel—ideas. Our results demonstrate that the PC norm, which is often maligned as a threat to free speech, may play an important role in promoting gender parity at work by allowing demographically heterogeneous work groups to more freely exchange creative ideas.",Crossref,78.78787878787878,10.1177/0001839214563975,https://doi.org/10.1177/0001839214563975,Administrative Science Quarterly,"Goncalo, J., Chatman, J., Duguid, M., & Kennedy, J. (2015). Creativity from constraint? How political correctness influences creativity in mixed sex work groups. Administrative Science Quarterly , 60 (1), 1-30.",Goal 5,0.1204803784498808,True,gender norms
29e0ed00cf1ae32c323ae66396bf650000b94a44,"Empirical Inquiry Without Hypotheses: A Question-driven, Phenomenon-based Approach to Strategic Management Research","Graebner, Melissa",2023,"Abstract Research Summary Many advances in strategic management have resulted from the application of formal deductive methods, based on tests of specific hypotheses derived from theory. Nonetheless, numerous important research topics involve phenomena that are novel and/or causally complex and so resist basic hypothetico‐deductive logic. As a result, many of the most important findings in strategy research have come from open‐ended studies of relevant phenomena. The special issue of the SMJ on “Question‐Driven and Phenomenon‐Based Empirical Strategy Research” presents innovative ideas for question‐driven research and expands the toolkit of research approaches. In this introduction we describe the twelve articles in the special issue, focusing on how they contribute to continued development of the question‐driven approach to research in strategic management. Managerial Summary One of the frustrations managers have with academic research is that it tends to be driven by questions that are theoretically interesting or lend themselves to clever econometrics. Accordingly, the results can lack managerial relevance. We highlight research that takes the opposite approach—identifying important business phenomena and devising empirical approaches to characterize them and derive managerial implications. In this introductory article, we briefly summarize the studies in the special issue, showing how they answer a diverse set of questions using a range of methods.",Crossref,90.43478260869566,10.1002/smj.3393,https://doi.org/10.1002/smj.3393,Strategic Management Journal,"Graebner, M., Knott, A., Lieberman, M., & Mitchell, W. (2023). Empirical Inquiry Without Hypotheses: A Question-driven, Phenomenon-based Approach to Strategic Management Research. Strategic Management Journal , 44 (1), 3-10.",Goal 9,0.01638833265808375,False,
28070f21d75aca921623fff0a7d8b8e7936cba3a,Entrepreneurial Responses to Crisis,"Graebner, Melissa",2020,"What is a crisis? According to Merriam‐Webster's dictionary (n.d.), the concept refers to “an unstable or crucial time in which a decisive change is impending, especially with the distinct possibility of a highly undesirable outcome.” The COVID‐19 pandemic that is sweeping across the globe certainly qualifies as a crisis, even a mega one. It has already caused vast economic and social instability, sent shock waves through national health systems and global supply chains, and upended people's lives abruptly and in unprecedented ways, causing hardship and misery. As we are writing this article, more than 1 million people have already lost their lives to the pandemic, and countless others have suffered its dire consequences.",Google Scholar (SerpAPI),94.28571428571429,,http://lbsresearch.london.edu/id/eprint/1584/,"G Dushnitsky, M Graebner… - … Entrepreneurship …, 2020 - lbsresearch.london.edu","Dushnitsky, G., Graebner, M., & Zott, C. (2020). Entrepreneurial Responses to Crisis. Strategic Entrepreneurship Journal , 14 (4), 537-548. link >",Goal 3,0.04065029074404248,False,COVID-19 impact
8b32ad61c1f1a3e996dd78179a6a4e3d0dc9592a,"Entering a Golden Age of Sustained Superiority: Entrepreneurial Creation or Discovery? Organization Science , 31 (6), 1313-1620","Graebner, Melissa",2020,"To better understand the origins of sustained superior firm performance, we consider processes of entrepreneurial creation and discovery. Discovering new opportunities requires speed and flexibility, and although many discoveries are easy to implement, this makes them easy to imitate. By comparison, creation is more complex, iterative, and cumulative, making these opportunities slower to implement yet harder to copy. In formal simulation modeling and analyses of the U.S. Compustat population from 1966 to 2015, we found a bimodal pattern of entry into golden eras of sustained superiority. One peak consisted of an initial spike as firms went public, and evidence suggests this was driven by entrepreneurial discovery. The other peak involved a long-term inverted U-shaped trajectory that reached its high point about 17 years later. Evidence suggests this was driven by entrepreneurial creation, which first enabled then later constrained durable superiority. Our results have implications for research on sustained superiority, entrepreneurial opportunities, and strategic renewal.",Crossref,100.0,10.1287/orsc.2020.1357,https://doi.org/10.1287/orsc.2020.1357,Organization Science,"Henderson, A., & Graebner, M. (2020). Entering a Golden Age of Sustained Superiority: Entrepreneurial Creation or Discovery? Organization Science , 31 (6), 1313-1620. link >",Goal 1,0.007821487967868319,False,
ddcc5349287d4f64fc86925aff08bc9d2d48a9cb,Unrequited: Asymmetry in Interorganizational Trust,"Graebner, Melissa",2020,"Many studies of interorganizational relationships assume that trust between organizations is symmetric. In this essay, we explore the origins of this assumption and examine relevant quantitative and qualitative evidence from the literatures on strategy, marketing, supply chain management, and information systems. We conclude that no systematic evidence currently exists to support the assumption that interorganizational trust is typically symmetric. We explore how the possibility of asymmetry complicates interpretation of previous research on the effects of interorganizational trust. We encourage further research to identify conditions under which symmetry is likely, and offer a variety of strategies that scholars may use to deal with potential asymmetry.",Crossref,96.0,10.1177/1476127018808465,https://doi.org/10.1177/1476127018808465,Strategic Organization,"Graebner, M., Lumineau, F., & Kamal, D. (2020). Unrequited: Asymmetry in Interorganizational Trust. Strategic Organization , 18 (2), 362-374.",Goal 9,0.01342449981432164,False,
175939f1ca2112048b5257ae10d327cc1b079e8a,The Process of Postmerger Integration: A Review and Agenda for Future Research,"Graebner, Melissa",2017,"Mergers and acquisitions (M&As) continue to be prevalent despite frequently yielding disappointing outcomes. Postmerger integration plays a critical role in M&A success, yet many questions about M&A implementation remain unanswered. In this article, we review research on postmerger integration, which we organize around strategic integration, sociocultural integration, and experience and learning. We then lay out a research agenda that centers on expanding our understanding of processual dynamics in postmerger integration. We focus on opportunities related to temporality, decision-making, practices and tools, and emotionality.",Google Scholar (SerpAPI),91.02564102564102,,https://journals.aom.org/doi/abs/10.5465/annals.2014.0078,"ME Graebner, KH Heimeriks, QN Huy… - … of Management Annals, 2017 - journals.aom.org","Graebner, M., Heimeriks, K., Huy, Q., & Vaara, E. (2017). The Process of Postmerger Integration: A Review and Agenda for Future Research. Academy of Management Annals, Briarcliff Manor, NY , 11 (1), 1--32.",Goal 8,0.01133282843433391,False,social integration
f72416486c9860203211302935ad76f94c4076f0,Grand Challenges and Inductive Methods: Rigor without Rigor Mortis,"Graebner, Melissa",2016,"Editor’s note: This editorial is part of a series written by editors and co-authored with a senior executive, thought leader, or scholar to explore new content areas and grand challenges with the goal of expanding the scope, interestingness, and relevance of the work presented in the Academy of Management Journal. The principle is to use the editorial notes as “stage setters” to open up fresh, new areas of inquiry for management research. As part of our “Grand Challenge” editorial series, we proposed domains in which management scholars could address socially relevant topics. This editorial opens the discussion of using inductive research methods to address these grand challenges. GG
“Grand challenges” are highly significant yet potentially solvable problems such as urban poverty, insect-borne disease, and global hunger. They affect vast numbers of individuals in often profound ways. Grand challenges are typically complex with unknown solutions and intertwined technical and social elements (Ferraro, Etzion, & Gehman, 2015). They may require working across disciplinary boundaries to solve technical problems, and engaging in political action to resolve social ones. Grand challenges may be discrete with a clear endpoint, like landing a rover on Mars or developing a Zika vaccine, or broad and openended, such as curing cancer or eliminating poverty. They may change over time, beginning as primarily technical problems and then shifting to",Google Scholar (SerpAPI),88.88888888888889,,https://journals.aom.org/doi/abs/10.5465/amj.2016.4004,"KM Eisenhardt, ME Graebner… - … of management journal, 2016 - journals.aom.org","Eisenhardt, K., Graebner, M., & Sonenshein, S. (2016). Grand Challenges and Inductive Methods: Rigor without Rigor Mortis. Academy of Management Journal, Academy of Management Briarcliff Manor, NY .",Goal 11,0.04826144226925715,False,
4863c1a6ce985f2162e2068c3f6fbb012257c487,The Demographics of the CAMT: Insights from Tax Return Data,"Green, Danielle",2024,"We evaluate the newly enacted corporate alternative minimum tax (CAMT) using proprietary tax return data for the 2018 and 2019 filing years. We find that a subset of income-related book-tax differences, net operating losses, and foreign and general business tax credits are associated with the reporting of both book income more than $1 billion and a low tax liability. Using tax return data, we estimate that, if the CAMT were in effect for 2018 (2019), 166 (63) corporations would likely be affected. We estimate the aggregate CAMT tax liability would be $63.2 billion in 2018 ($2.5 billion in 2019).",Semantic Scholar ,100.0,10.1086/730168,https://www.semanticscholar.org/paper/13e8397260d3b780bcfe0445f65552f1e0539870,National tax journal,"Green, D., Henry, E., McGovern, C., & Plesko, G. (2024). The Demographics of the CAMT: Insights from Tax Return Data. National Tax Journal , 77 (2).",Goal 10,0.01059458107571682,False,
981ca66198cdf7cf1638ecf316b675adf05c7cac,Incorporating financial statement information to improve forecasts of taxable income,"Green, Danielle",2022,"ABSTRACT We examine whether public financial statement information is incrementally useful in forecasting confidential taxable income. More precise firm-level taxable income forecasts can improve policymakers' modeling of the tax system and the analysis of proposed changes in corporate tax law, while more accurate macro-level forecasts of corporate taxable income can improve estimates of corporate tax revenues, a significant component of the federal budget. We find the addition of financial statement information improves firm- and industry-level estimates of future taxable income by primarily providing more timely information, but also through accruals. Our results suggest that macroeconomic forecasts of taxable income may be further improved by the aggregation of firm-level forecasts that are generated using financial statement information. Importantly, our results are driven primarily by tax information in financial statements. We also contribute to the research on the information content of financial statement information for forecasting economic activity. JEL Classifications: M41; M48; H25.",Crossref,86.51685393258427,10.2308/tar-2020-0074,https://doi.org/10.2308/tar-2020-0074,The Accounting Review,"Green, D., Henry, E., Parsons, S., & Plesko, G. (2022). Incorporating financial statement information to improve forecasts of taxable income. The Accounting Review , 97 (7), 169-192.",Goal 10,0.02911032318521351,False,
44d84eb85203a6a9c558e68dcfab1380919c311c,How do firms use cash tax savings: A cross-country analysis,"Green, Danielle",2022,"… of firms. In the cross-section, we find the firms are more likely to invest cash tax savings rather than … overinvestment for firms. When partitioning on country-level governance, we find that …",Google Scholar (SerpAPI),100.0,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2783468,"D Green, JN Kerr - Available at SSRN 2783468, 2016 - papers.ssrn.com","Green, D., & Kerr, J. (2022). How do firms use cash tax savings: A cross-country analysis. The Journal of the American Taxation Association , 44 (1), 93–121.",Goal 16,0.01195262742033848,False,global governance; inclusive governance; participatory governance
35f4d6e231dfc819f8f33c2d5b0a11dfd36c9b89,Taxes and firm size: A forty-year perspective,"Green, Danielle",2021,"We examine the statutory incidence of the federal corporate tax on firms by asset size over a 40-year period spanning numerous tax changes. In contrast to previous studies, which have been based upon financial statement measures of effective tax rates, we examine the relation between taxes and asset size using published tax return data and a common measure of distribution. The results suggest that the corporate tax burden has become relatively proportional to firm size over the last 40 years, only slightly favoring larger firms.",Semantic Scholar,73.5632183908046,10.1086/717021,https://www.semanticscholar.org/paper/f7b4e22fdd4f827afd29c744712a72623a5efeb3,National tax journal,"Green, D., & Plesko, G. (2021). Taxes and firm size: A forty-year perspective. National Tax Journal , 74 (4), 915-935.",Goal 17,0.008302635838404876,False,
3d73a3b856aa263e428e10867a36d839678db2e0,The influence of a firm’s business strategy on its tax aggressiveness,"Green, Danielle",2015,"Using the Miles and Snow’s (1978, 2003) theoretical business strategy framework, we examine the relation between a firm’s business and tax-planning strategies. We first investigate whether a firm’s business strategy is associated with its level of tax avoidance (ie, how much tax is avoided). Next, we investigate the association between a firm’s business strategy and the extent to which the nature of its tax planning could be considered aggressive (ie, the level of outcome uncertainty associated with the reduction in tax). This research is important because it helps provide a better understanding of the factors that affect a firm’s propensity to engage in aggressive tax-avoidance behavior (Hanlon and Heitzman 2010). The distinguishing feature of our study is that it is grounded in a theoretical framework that is used to make clear predictions regarding the link between a firm’s business strategy and its tax aggressiveness.
Miles and Snow (1978, 2003) provide a theoretical framework that is consistent with a firm’s business strategy influencing its tax-planning strategy. Miles and Snow identify two distinct business strategies that, we argue, affect the level and aggressiveness of their tax avoidance. Defenders follow a cost leadership strategy, minimize their exposure to risk and uncertainty, strive to maintain organizational and operational stability, do not aggressively pursue new opportunities, carefully plan before making decisions, and sell products that have readily available substitutes. At the opposite extreme, Prospectors follow an innovation strategy, embrace uncertainty, undergo constant change, aggressively pursue new opportunities by entering into new product and geographic markets, often make decisions before formalizing plans, and tend to sell unique products that do not have viable substitutes. A majority of firms, referred to as Analyzers, have attributes of both Defenders and Prospectors. We include Analyzers in our empirical analyses only as a benchmark, and limit our focus to comparisons between the Defenders and Prospectors.",Google Scholar (SerpAPI),98.55072463768116,,https://onlinelibrary.wiley.com/doi/abs/10.1111/1911-3846.12087,"D Higgins, TC Omer, JD Phillips - Contemporary Accounting …, 2015 - Wiley Online Library","Higgins, D., Omer, T., & Phillips, J. (2015). The influence of a firm’s business strategy on its tax aggressiveness. Contemporary Accounting Research , 32 (2), 674-702.",Goal 12,0.0120012834426069,False,
