KEY,Name,Entry,Year,Title_Guess,abstract,Source,MatchScore,DOI,URL,Year_Found,Venue,Status,QueryUsed,CandidateTitle,CandidateDOI,WhyNoAbstract,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
ff992a021a391ac7232ed1231fb917666907b374,Ned Augenblick,Ned Augenblick and Matthew Rabin. An Experiment on Time Preference and Misprediction in Unpleasant Tasks . Review of Economic Studies . 2018,2018,Ned Augenblick and Matthew Rabin,"When a Bayesian learns new information and changes her beliefs, she must on average become concomitantly more certain about the state of the world. Consequently, it is rare for a Bayesian to frequently shift beliefs substantially while remaining relatively uncertain, or, conversely, become very confident with relatively little belief movement. We formalize this intuition by developing specific measures of movement and uncertainty reduction given a Bayesian¡¯s changing beliefs over time, showing that these measures are equal in expectation and creating consequent statistical tests for Bayesianess. We then show connections between these two core concepts and four common psychological biases, suggesting that the test might be particularly good at detecting these biases. We provide support for this conclusion by simulating the performance of our test and other martingale tests. Finally, we apply our test to data sets of individual, algorithmic, and market beliefs.",Semantic Scholar,98.99787999,10.1093/QJE/QJAA043,https://www.semanticscholar.org/paper/96789387c91de3ae31a23b28b242482e3697c850,2021,,ok,CR-biblio:Ned Augenblick and Matthew Rabin. An Experiment on Time Preference and Misprediction in Unpleasant Tasks . Review of Eco,Matthew Rabin,10.1257/000282802320191831,,Goal 17,0.01910327,FALSE,
72a9a3943e40763fedba269ea54726a4ef8c1396,Ned Augenblick,"Ned Augenblick, Jesse Cunha, Ernesto Dal Bo, and Justin Rao. The Economics of Faith: Using an Apocalyptic Prophecy to Elicit Religious Beliefs in the Field . Journal of Public Economics . 2016",2016,"Ned Augenblick, Jesse Cunha, Ernesto Dal Bo, and Justin Rao","On 2017 August 17 a binary neutron star coalescence candidate (later designated GW170817) with merger time 12:41:04 UTC was observed through gravitational waves by the Advanced LIGO and Advanced Virgo detectors. The Fermi Gamma-ray Burst Monitor independently detected a gamma-ray burst (GRB 170817A) with a time delay of ¡« 1.7 s with respect to the merger time. From the gravitational-wave signal, the source was initially localized to a sky region of 31 deg2 at a luminosity distance of 40 ? 8 + 8 Mpc and with component masses consistent with neutron stars. The component masses were later measured to be in the range 0.86 to 2.26 M ¡Ñ . An extensive observing campaign was launched across the electromagnetic spectrum leading to the discovery of a bright optical transient (SSS17a, now with the IAU identification of AT 2017gfo) in NGC 4993 (at ¡« 40 Mpc ) less than 11 hours after the merger by the One-Meter, Two Hemisphere (1M2H) team using the 1 m Swope Telescope. The optical transient was independently detected by multiple teams within an hour. Subsequent observations targeted the object and its environment. Early ultraviolet observations revealed a blue transient that faded within 48 hours. Optical and infrared observations showed a redward evolution over ¡«10 days. Following early non-detections, X-ray and radio emission were discovered at the transient¡¯s position ¡« 9 and ¡« 16 days, respectively, after the merger. Both the X-ray and radio emission likely arise from a physical process that is distinct from the one that generates the UV/optical/near-infrared emission. No ultra-high-energy gamma-rays and no neutrino candidates consistent with the source were found in follow-up searches. These observations support the hypothesis that GW170817 was produced by the merger of two neutron stars in NGC 4993 followed by a short gamma-ray burst (GRB 170817A) and a kilonova/macronova powered by the radioactive decay of r-process nuclei synthesized in the ejecta.",Semantic Scholar,99.9991177,10.3847/2041-8213/AA91C9,https://www.semanticscholar.org/paper/9259e6979f0851e181af209e5dec65972bab71b4,2019,Proceedings of Multifrequency Behaviour of High Energy Cosmic Sources - XIII ¡ª PoS(MULTIF2019),ok,"CR-biblio:Ned Augenblick  Ned Augenblick, Jesse Cunha, Ernesto Dal Bo, and Justin Rao",,10.3847/2041-8213/AA91C9,,Goal 7,0.025707495,FALSE,
3ea58e99aa7324e0b2393dcebae583bcd786d38c,B. Kelsey Jack,"Kar, A., T. Tawiah, L. Graham, G. Owusu-Amankwah, M. Daouda, F. Malagutti, S. Chillrud, S. Iddrisu, E. Apraku, R. Tetteh, B.K. Jack, S. Abubakari, D. Jack, K.P. Asante (202 4 ). ¡° Factors associated with the use of liquefied petroleum gas in Ghana vary at different stages of transition ¡±. Nature Energy , 9: 434-445 .",2024,¡° Factors associated with the use of liquefied petroleum gas in Ghana vary at different stages of transition ¡±,"Abstract Clean-cooking transitions have the potential to generate large public health, environmental and societal gains for 2.6 billion people in the Global South. Here we use data from Ghana¡¯s largest household energy survey ( n = 7,389) to provide two main insights. First, regression analysis of 13 commonly cited socio-economic and demographic determinants of household fuel use indicates remarkably different relationships with clean-fuel use at different stages of the transition process. We propose a stage-based transition framework that can help inform the rollout of clean-cooking interventions. Second, we identify factors that are associated with the exclusive use of liquefied petroleum gas (LPG) using a statistically powered sample of exclusive LPG users ( n = 693). We show that, all else equal, increases in wealth and urbanicity are not¡ªcontrary to conventional wisdom¡ªassociated with a transition from primary to exclusive LPG use. Whereas further research is needed to determine causality, our findings highlight the potential for more careful measurement, isolating each stage of the clean-cooking transition, to inform new insights and policy opportunities.",Crossref,100,10.1038/s41560-024-01462-5,https://doi.org/10.1038/s41560-024-01462-5,2024,Nature Energy,ok,CR-biblio:Kar  ¡° Factors associated with the use of liquefied petroleum gas in Ghana vary at different stages of transition ¡±,Factors associated with the use of liquefied petroleum gas in Ghana vary at different stages of transition,10.1038/s41560-024-01462-5,,Goal 7,0.103350538,TRUE,clean cooking technologies; sub-Saharan Africa energy
d0a1990e389cf1aff7785964b505285f47668d4d,B. Kelsey Jack,"Fehr, D., G. Fink and B.K. Jack (2022). ¡° Poor and rational: Decision-making under scarcity ¡±. Journal of Political Economy , 130(11): 2862-2897.",2022,¡° Poor and rational: Decision-making under scarcity ¡±,"We investigate the link between poverty and decision-making in a sample of farmers in Zambia, who were given the opportunity to exchange randomly assigned household items for alternative items of similar value. Analyzing a total of 5,842 trading decisions and leveraging multiple sources of variation in financial constraints, we show that exchange asymmetries decrease in magnitude when participants are more constrained. This result is robust to experimental procedures and is not mediated by changes in cognitive performance. Consistent with the interpretation that scarcity leads to more rational decisions by increasing the utility loss from forgone trading, we show that trading probabilities go up when the market value of the items is exogenously increased.",Semantic Scholar (by DOI),90.19607899,10.1086/720466,https://www.semanticscholar.org/paper/1c1611e0d0ccc0dcd864191545fc9ced781fe6b7,2022,Journal of Political Economy,ok,"CR-biblio:Fehr, D., G. Fink and B.K. Jack (2022). ¡° Poor and rational: Decision-making under scarcity ¡±. Journal of Political Econ",Poor and Rational: Decision-Making under Scarcity,10.1086/720466,,Goal 1,0.025021801,FALSE,
62197e6df10bb72a012b482c97cd38e3ede7d62a,B. Kelsey Jack,"Jack, B.K., K. McDermott and A. Sautmann (2022). ¡° Multiple price lists for willingness to pay elicitation ¡°. Journal of Development Economics , 159. ? Technical appendix . Implementation package .",2022,¡° Multiple price lists for willingness to pay elicitation ¡°,"Multiple price lists are a convenient tool to elicit willingness to pay (WTP) in surveys and experiments, but choice patterns such as ¡°multiple switching¡± and ¡°never switching¡± indicate high error rates. Existing measurement approaches often do not provide accurate standard errors and cannot correct for bias due to framing and order effects. We propose to combine a randomization approach with a random-effects latent utility model to detect bias and account for error. Data from a choice experiment in South Africa shows that significant order effects exist which, if uncorrected, would lead to distorted conclusions about subjects¡¯ preferences. We provide templates to create a multiple price list survey instrument in SurveyCTO and analyze the resulting data using our proposed methods",Semantic Scholar,89.98971999,10.2139/ssrn.4216219,https://www.semanticscholar.org/paper/37b83605fa83c03e9618a65343d2b95a78e02a91,2022,Social Science Research Network,ok,CR-biblio:Jack 2022 ¡° Multiple price lists for willingness to pay elicitation ¡°,Multiple Price Lists for Willingness to Pay Elicitation,10.3386/w30433,,Goal 17,0.017387705,FALSE,
015cac5acdbfa1ad54d7ce414c416186b12ea0a1,B. Kelsey Jack,"Oliva, P., B.K. Jack, S. Bell, C. Severen and E. Walker (2020). ¡° Technology adoption under uncertainty: Take-up and subsequent investment in Zambia ¡± Appendix . Review of Economics and Statistics ?, 102(3): 617-632.",2020,¡° Technology adoption under uncertainty: Take-up and subsequent investment in Zambia ¡± Appendix,"Technology adoption often requires multiple stages of investment. As new information emerges, agents may abandon a technology that was profitable in expectation. We use a field experiment to vary the payoffs at two stages of investment in a new technology: a tree species that provides on-farm fertilizer benefits. Farmer decisions identify the information about profitability that arrives between the take-up and follow-through stages. Results show that this form of uncertainty increases take-up but lowers average tree survival, decreasing the cost-effectiveness of take-up subsidies. Thus, uncertainty offers another explanation for why even costly technologies may go unused or be abandoned.",Crossref,80.9999887,10.1162/rest_a_00823,https://doi.org/10.1162/rest_a_00823,2020,The Review of Economics and Statistics,ok,CR-biblio:Oliva 2020 ¡° Technology adoption under uncertainty: Take-up and subsequent investment in Zambia ¡± Appendix,Technology Adoption under Uncertainty: Take-Up and Subsequent Investment in Zambia,10.1162/rest_a_00823,,Goal 17,0.035456326,FALSE,
2efb7511ad2077100d31d4e6aa1cec2cad0e90e0,B. Kelsey Jack,"Jack, B.K. and S. Jayachandran (2019). ¡° Self-selection into payments for ecosystem services programs ¡°. Proceedings of the National Academy of Sciences , 116(12): 5326-5333.",2019,¡° Self-selection into payments for ecosystem services programs ¡°,"Designers and funders of payments for ecosystem services (PES) programs have long worried that payments flow to landholders who would have conserved forests even without the program, undermining the environmental benefits (¡°additionality¡±) and cost-effectiveness of PES. If landholders self-select into PES programs based on how much conservation they were going to undertake anyway, then those who were planning to conserve should always enroll. This paper discusses the less-appreciated fact that enrollment is often based on other factors too. The hassle of signing up or financial costs of enrollment (e.g., purchasing seedlings) can affect who participates in a PES program. These enrollment costs reduce overall take-up, and, importantly, they can also influence the composition of landholders who select into the program¡ªand thereby the program¡¯s environmental benefits per enrollee. Enrollment costs can increase a program¡¯s benefits per enrollee if they are systematically higher for (and thus deter enrollment by) landholders who would have conserved anyway. Alternatively, enrollment costs can dampen per-enrollee benefits if their correlation with status-quo conservation is in the opposite direction. We illustrate these points with evidence from two studies of randomized trials of PES programs aimed at increasing forest cover in Uganda and Malawi. We also discuss how in other sectors, such as social welfare, policy designers have purposefully adjusted the costs of program enrollment to influence the composition of participants and improve cost-effectiveness. We propose that these ideas for targeting could be incorporated into the design of PES programs.",Crossref,100,10.1073/pnas.1802868115,https://doi.org/10.1073/pnas.1802868115,2018,Proceedings of the National Academy of Sciences,ok,"CR-biblio:Jack, B.K. and S. Jayachandran (2019). ¡° Self-selection into payments for ecosystem services programs ¡°. Proceedings of ",Self-selection into payments for ecosystem services programs,10.1073/pnas.1802868115,,Goal 15,0.060065488,TRUE,conservation funding; ecosystem services; forest ecosystem services; forest policy
c9d0bec20a48d22da7d3c75486e738b560f5a203,B. Kelsey Jack,"Cole, H., B.K. Jack, D. Strong and B. Maughan-Brown (2020). ¡° City of Cape Town, South Africa: Aligning Internal Data Capabilities with External Research Partnerships ¡± in Handbook on Using Administrative Data for Research and Evidence-based Policy , S. Cole, I. Dhaliwal, A. Sautmann and L. Vilhuber, Eds.",2020,"¡° City of Cape Town, South Africa: Aligning Internal Data Capabilities with External Research Partnerships ¡± in Handbook on Using Administrative Data for Research and Evidence-based Policy , S","The Handbook on Using Administrative Data for Research and Evidence-based Policy offers guidance for researchers, data providers, and decision-makers who would like to use administrative data to inform policy. Administrative data has the potential to change the future of research, in particular when combined with experiments that can help test the effectiveness of planned programs and evaluate new hypotheses. This Handbook offers a roadmap to overcome potential challenges in using administrative data for research and evaluation purposes. The technical chapters address data use agreements, working with institutional review boards, physical data security, privacy, and more. Ten complementary case studies showcase diverse models of successful administrative data partnerships in the US, Canada, Europe, Africa, and Asia.",Crossref,100,10.31485/admindatahandbook.1.0,https://doi.org/10.31485/admindatahandbook.1.0,2020,,ok,"CR-biblio:Cole 2020 ¡° City of Cape Town, South Africa: Aligning Internal Data Capabilities with External Research Partnerships ¡± i",Handbook on Using Administrative Data for Research and Evidence-based Policy,10.31485/admindatahandbook.1.0,,Goal 17,0.048670546,FALSE,data accountability
c649884e924aa55e1b40fcb6decab22723898026,B. Kelsey Jack,"Greenstone, M. and B.K. Jack (2019). ¡°Environmental Economics in Developing Countries¡± in Economics of the Environment: Selected Readings (Seventh Edition), Robert Stavins, Ed., Edward Elgar.",2019,"Greenstone, M","Sandy, microbial-mat-laminated sediments are common in estuarine and tidal environments of the Palaeoarchean Moodies Group (ca. 3.22 Ga); they are interspersed with numerous expressions of mafic to intermediate (sub-) volcanism, including sills, stockwork dykes, lavas, and air-fall tuffs. We describe abundant fluid-escape structures up to 6?m in height associated with this facies in the Saddleback Syncline of the central Barberton Greenstone Belt. The fluid-escape conduits fed small sand volcanoes during prolonged and/or recurring discharge of gases, liquids, and solids. They are filled by sand, sericitic clay, and fine-grained organic matter of former microbial mats. In comparison to the mean composition of adjacent beds of identical composition, the conduits are enriched in Fe, Cr, Ti, and Mg. This suggests that fluid-escape was not only a consequence of overpressure buildup from decaying microbial mats in the shallow subsurface or of water-level fluctuations but also due to periodic or continuous release of hydrothermal fluids circulating in the thermal aureole above the cooling Lomati River Sill of Moodies age. Such an inference is also supported by textures characteristic of in-place argillaceous and sericitic alteration and by Raman spectroscopy of carbonaceous matter (RSCM) indicating temperatures ca. 50 to 100¡ãC above the regional maximum metamorphic temperature of 320 to 380¡ãC. Pre-compaction carbonate and/or silica cementation also preserved the abundant carbonaceous laminae interpreted as benthic microbial mats. Analogue recent hot spring deposits suggest that surficial hydrothermal activity in the medium-energy siliciclastic tidal zone would have significantly boosted microbial growth.",Semantic Scholar,17.9189991,10.25131/sajg.127.0017,https://www.semanticscholar.org/paper/62b7671db1ff3b7eeb8d96926c92b192a8eb29ad,2024,South African Journal of Geology,ok,"CR-biblio:Greenstone 2019 Greenstone, M",Greenstone,10.1007/springerreference_5030,,Goal 6,0.03080048,FALSE,
bb4ac595bcf9f65ca449745470478e862a138ec9,Sara L. Beckman,"Euiyoung Kim, Sara L. Beckman, Alice Agogino. Design Roadmapping in an Uncertain World: Implementing a Customer-Experience-Focused Strategy . California Management Review . Sept. 2018",2018,"Euiyoung Kim, Sara L","Benchmarks are important tools for tracking the rapid advancements in large language model (LLM) capabilities. However, benchmarks are not keeping pace in difficulty: LLMs now achieve over 90% accuracy on popular benchmarks like MMLU, limiting informed measurement of state-of-the-art LLM capabilities. In response, we introduce HUMANITY¡¯S LAST EXAM (HLE), a multi-modal benchmark at the frontier of human knowledge, designed to be the final closed-ended academic benchmark of its kind with broad subject coverage. HLE consists of 2,700 questions across dozens of subjects, including mathematics, humanities, and the natural sciences. HLE is developed globally by subject-matter experts and consists of multiple-choice and short-answer questions suitable for automated grading. Each question has a known solution that is unambiguous and easily verifiable, but cannot be quickly answered via internet retrieval. State-of-the-art LLMs demonstrate low accuracy and calibration on HLE, highlighting a significant gap between current LLM capabilities and the expert human frontier on closed-ended academic questions. To inform research and policymaking upon a clear understanding of model capabilities, we publicly release HLE at https://lastexam.ai.",Semantic Scholar,99,10.48550/arXiv.2501.14249,https://www.semanticscholar.org/paper/a5524d085ac586d531021dcb1ec156eaf942b109,2025,Robotics,ok,"CR-biblio:Euiyoung Kim  Euiyoung Kim, Sara L","Euiyoung Kim, Miura Hiroki, Korea, Japan and China¡¯s Social Economy Mapping",10.24987/snuacar.2017.02.6.2.339,,Goal 9,0.005834572,FALSE,
79176dab2b056cb142544900694c9c367c097941,Sara L. Beckman,"Cobb, Corie L.; Hey, Jonathan; Agogino, Alice M.; Beckman, Sara L.; Kim, Sohyeong. What Alumni Value from New Product Development Education: A Longitudinal Study . Advances in Engineering Education . 2016",2016,"Cobb, Corie L","This roadmap includes the perspectives and visions of leading researchers in the key areas of flexible and printable electronics. The covered topics are broadly organized by the device technologies (sections 1¨C9), fabrication techniques (sections 10¨C12), and design and modeling approaches (sections 13 and 14) essential to the future development of new applications leveraging flexible electronics (FE). The interdisciplinary nature of this field involves everything from fundamental scientific discoveries to engineering challenges; from design and synthesis of new materials via novel device design to modelling and digital manufacturing of integrated systems. As such, this roadmap aims to serve as a resource on the current status and future challenges in the areas covered by the roadmap and to highlight the breadth and wide-ranging opportunities made available by FE technologies.",Semantic Scholar,99.98069916,10.1088/2058-8585/abf986,https://www.semanticscholar.org/paper/d2ac77b632e49bec5f77b34fbc73a9cb943b1078,2021,Flexible and Printed Electronics,ok,"CR-biblio:Cobb  Cobb, Corie L",,10.1088/2058-8585/abf986,,Goal 9,0.03397576,FALSE,
a3fa20dc8e9812775821d80a961cac1a3b1163f9,Biwen Zhang,Biwen Zhang. Paving the Road to the Buy-Side . Journal of Accounting Research . 2025,2025,Biwen Zhang,"Exploring and monitoring underwater environments pose unique challenges due to water¡¯s complex optical properties, which significantly impact image quality. Challenges like light absorption and scattering result in color distortion and decreased visibility. Traditional underwater image acquisition methods face these obstacles, highlighting the need for advanced techniques to solve the image color shift and image detail loss caused by the underwater environment in the image enhancement process. This study proposes a salient region-guided underwater image enhancement fusion method to alleviate these problems. First, this study proposes an advanced dark channel prior method to reduce haze effects in underwater images, significantly improving visibility and detail. Subsequently, a comprehensive RGB color correction restores the underwater scene¡¯s natural appearance. The innovation of our method is that it fuses through a combination of Laplacian and Gaussian pyramids, guided by salient region coefficients, thus preserving and accentuating the visually significant elements of the underwater environment. Comprehensive subjective and objective evaluations demonstrate our method¡¯s superior performance in enhancing contrast, color depth, and overall visual quality compared to existing methods.",Semantic Scholar,19.90909091,10.3390/jmse12081383,https://www.semanticscholar.org/paper/ceb0a094443e05702d5c643ac52ac4a0ef66ca21,2024,Journal of Marine Science and Engineering,ok,CR-biblio:Biwen Zhang. Paving the Road to the Buy-Side . Journal of Accounting Research . 2025,,10.3390/jmse12081383,,Goal 6,0.035095786,FALSE,
49cf4f68afd99c2bb3a9e347a76b8c20d33621fb,Colin Boyle,"Achieving a ¡°Grand Convergence¡± in Global Health: Modeling the Technical Inputs, Costs, and Impacts from 2016 to 2030 , PLOS One , October 9, 2015",2016,"Achieving a ¡°Grand Convergence¡± in Global Health: Modeling the Technical Inputs, Costs, and Impacts from 2016 to 2030 , PLOS One , October 9, 2015","Background The Commission on Investing in Health published its report, GlobalHealth2035, in 2013, estimating an investment case for a grand convergence in health outcomes globally. In support of the drafting of the Sustainable Development Goals (SDGs), we estimate what the grand convergence investment case might achieve¡ªand what investment would be required¡ªby 2030. Methods and Findings Our projection focuses on a sub-set of low-income (LIC) or lower-middle-income countries (LMIC). We start with a country-based (bottom-up) analysis of the costs and impact of scaling up reproductive, maternal, and child health tools, and select HIV and malaria interventions. We then incorporate global (top-down) analyses of the costs and impacts of scaling up existing tools for tuberculosis, additional HIV interventions, the costs to strengthen health systems, and the costs and benefits from scaling up new health interventions over the time horizon of this forecast. These data are then allocated to individual countries to provide an aggregate projection of potential cost and impact at the country level. Finally, incremental costs of R&D for low-income economies and the costs of addressing NTDs are added to provide a global total cost estimate of the investment scenario. Results Compared with a constant coverage scenario, there would be more than 60 million deaths averted in LIC and 70 million deaths averted in LMIC between 2016 and 2030. For the years 2015, 2020, 2025, and 2030, the incremental costs of convergence in LIC would be (US billion) $24.3, $21.8, $24.7, and $27, respectively; in LMIC, the incremental costs would be (US billion) $34.75, $38.9, $48.7, and $56.3, respectively. Conclusion Key health outcomes in low- and low-middle income countries can significantly converge with those of wealthier countries by 2030, and the notion of a ¡°grand convergence¡± may serve as a unifying theme for health indicators in the SDGs.",Semantic Scholar (by DOI),100,10.1371/journal.pone.0140092,https://www.semanticscholar.org/paper/7d77abeedcd5f17a2c4084b0610af0b56c0cd0b9,2015,PLoS ONE,ok,"CR-biblio:Achieving a ¡°Grand Convergence¡± in Global Health: Modeling the Technical Inputs, Costs, and Impacts from 2016 to 2030 , ","Achieving a ¡°Grand Convergence¡± in Global Health: Modeling the Technical Inputs, Costs, and Impacts from 2016 to 2030",10.1371/journal.pone.0140092,,Goal 3,0.145458223,TRUE,health financing; health investment
7dfaf0c66eb1daf23781c158082a8fd7ab40ef74,Carolyn Stein,"Ryan Hill & Carolyn Stein. Scooped! Estimating Rewards for Priority in Science . Journal of Political Economy Volume 133, Number 3. 2025",2025,Ryan Hill & Carolyn Stein,"This paper investigates how competition to publish first and thereby establish priority impacts the quality of scientific research. We begin by developing a model where scientists decide whether and how long to work on a given project. When deciding how long they should let their projects mature, scientists trade off the marginal benefit of higher quality research against the marginal risk of being preempted. Projects with the highest scientific potential are the most competitive because they induce the most entry. Therefore, the model predicts these projects are also the most rushed and lowest quality. We test the predictions of this model in the field of structural biology using data from the Protein Data Bank (PDB), a repository for structures of large macromolecules. An important feature of the PDB is that it assigns objective measures of scientific quality to each structure. As suggested by the model, we find that structures with higher ex-ante potential generate more competition, are completed faster, and are lower quality. Consistent with the model, and with a causal interpretation of our empirical results, these relationships are mitigated when we focus on structures deposited by scientists who ¡ª by nature of their employment position ¡ª are less focused on publication and priority. We estimate that the costs associated with improving these low-quality structures are between 1.5 and 8.8 billion dollars since the PDB¡¯s founding in 1971.",Semantic Scholar,99.99909798,10.1093/qje/qjaf010,https://www.semanticscholar.org/paper/4093b8442bbe9aff75a6fb8a9f8e56a3a06105f7,2025,Quarterly Journal of Economics,ok,CR-biblio:Ryan Hill & Carolyn Stein. Scooped! Estimating Rewards for Priority in Science . Journal of Political Economy Volume 133,,10.1093/qje/qjaf010,,Goal 8,0.02662914,FALSE,
a2a834aeaca67d8f47b115315f06c4b322f91441,Carolyn Stein,"Ryan Hill & Carolyn Stein. Race to the Bottom: Competition and Quality in Science . The Quarterly Journal of Economics, Volume 140, Issue 2. 2025",2025,Ryan Hill & Carolyn Stein,"This paper investigates how competition to publish first and thereby establish priority impacts the quality of scientific research. We begin by developing a model where scientists decide whether and how long to work on a given project. When deciding how long they should let their projects mature, scientists trade off the marginal benefit of higher quality research against the marginal risk of being preempted. Projects with the highest scientific potential are the most competitive because they induce the most entry. Therefore, the model predicts these projects are also the most rushed and lowest quality. We test the predictions of this model in the field of structural biology using data from the Protein Data Bank (PDB), a repository for structures of large macromolecules. An important feature of the PDB is that it assigns objective measures of scientific quality to each structure. As suggested by the model, we find that structures with higher ex-ante potential generate more competition, are completed faster, and are lower quality. Consistent with the model, and with a causal interpretation of our empirical results, these relationships are mitigated when we focus on structures deposited by scientists who ¡ª by nature of their employment position ¡ª are less focused on publication and priority. We estimate that the costs associated with improving these low-quality structures are between 1.5 and 8.8 billion dollars since the PDB¡¯s founding in 1971.",Semantic Scholar,99.99909798,10.1093/qje/qjaf010,https://www.semanticscholar.org/paper/4093b8442bbe9aff75a6fb8a9f8e56a3a06105f7,2025,Quarterly Journal of Economics,ok,"CR-biblio:Ryan Hill & Carolyn Stein. Race to the Bottom: Competition and Quality in Science . The Quarterly Journal of Economics, ",,10.1093/qje/qjaf010,,Goal 8,0.02662914,FALSE,
ce96b4dfcf6395ab9fedc7b25a11d2474fe855ee,Celia Gaertig,"Robert Mislavsky, Celia Gaertig. Premature Predictions: Accurate Forecasters Are Not Viewed As More Competent For Earlier Predictions. Journal of Experimental Psychology: General, 153(1), 159-170. 2024",2024,"Robert Mislavsky, Celia Gaertig","How do we combine others¡¯ probability forecasts? Prior research has shown that when advisors provide numeric probability forecasts, people typically average them (i.e., they move closer to the average advisor¡¯s forecast). However, what if the advisors say that an event is ¡°likely¡± or ¡°probable?¡± In eight studies (n = 7,334), we find that people are more likely to act as if they ¡°count¡± verbal probabilities (i.e., they move closer to certainty than any individual advisor¡¯s forecast) than they are to ¡°count¡± numeric probabilities. For example, when the advisors both say an event is ¡°likely,¡± participants will say that it is ¡°very likely.¡± This effect occurs for both probabilities above and below 50%, for hypothetical scenarios and real events, and when presenting the others¡¯ forecasts simultaneously or sequentially. We also show that this combination strategy carries over to subsequent consumer decisions that rely on advisors¡¯ likelihood judgments. We discuss and rule out several candidate mechanisms for our effect. This paper was accepted by Yuval Rottenstreich, decision analysis.",Semantic Scholar,90.6199999,10.2139/ssrn.3454796,https://www.semanticscholar.org/paper/61b1d64ba40da1ee4109038fa59bd77420aa173a,2020,Management Sciences,ok,"CR-biblio:Robert Mislavsky  Robert Mislavsky, Celia Gaertig",,10.2139/ssrn.3454796,,Goal 16,0.003608731,FALSE,
e312bc4b09120bb858c657dfa6935ec5a95a6673,Celia Gaertig,"Robert Mislavsky, Celia Gaertig. Combining Probability Forecasts: 60% and 60% Is 60%, but Likely and Likely Is Very Likely . Management Science . 2022",2022,"Robert Mislavsky, Celia Gaertig","How do we combine others¡¯ probability forecasts? Prior research has shown that when advisors provide numeric probability forecasts, people typically average them (i.e., they move closer to the average advisor¡¯s forecast). However, what if the advisors say that an event is ¡°likely¡± or ¡°probable?¡± In eight studies (n = 7,334), we find that people are more likely to act as if they ¡°count¡± verbal probabilities (i.e., they move closer to certainty than any individual advisor¡¯s forecast) than they are to ¡°count¡± numeric probabilities. For example, when the advisors both say an event is ¡°likely,¡± participants will say that it is ¡°very likely.¡± This effect occurs for both probabilities above and below 50%, for hypothetical scenarios and real events, and when presenting the others¡¯ forecasts simultaneously or sequentially. We also show that this combination strategy carries over to subsequent consumer decisions that rely on advisors¡¯ likelihood judgments. We discuss and rule out several candidate mechanisms for our effect. This paper was accepted by Yuval Rottenstreich, decision analysis.",Semantic Scholar,90.6199999,10.2139/ssrn.3454796,https://www.semanticscholar.org/paper/61b1d64ba40da1ee4109038fa59bd77420aa173a,2020,Management Sciences,ok,"CR-biblio:Robert Mislavsky, Celia Gaertig. Combining Probability Forecasts: 60% and 60% Is 60%, but Likely and Likely Is Very Like",,10.2139/ssrn.3454796,,Goal 16,0.003608731,FALSE,
79881601c33693d5543a85a8bc42aedad462f50e,Celia Gaertig,"Samantha Kassirer, Emma E. Levine, Celia Gaertig. Decisional Autonomy Undermines Advisees¡¯ Judgments of Experts In Medicine And In Life . Proceedings of the National Academy of Sciences . 2020",2020,"Samantha Kassirer, Emma E",". Connecting management research to policy is a focal route through which management research can contribute to meaningful and sustainable social change. Yet, management researchers often fail to make this connection. The present article discusses management research¡¯s potential to inform effective policy and social change, and provides a roadmap for how to realize that potential. Our perspective is rooted in the effective altruism (EA) philosophy, which argues that people should use evidence and careful reasoning to figure out how to use their scarce resources (i.e., time and money) to do the most good. We hope that this article can help to spark discussion and meaningful change within management research so that we, as individual scholars and as a field, can make a bigger and better impact.",Semantic Scholar,97.99999978,10.5465/amp.2022.0045,https://www.semanticscholar.org/paper/5aa795d9bbbf22b23c439586be6a7e369a34e30a,2023,Academy of Management Perspectives,ok,"CR-biblio:Samantha Kassirer  Samantha Kassirer, Emma E",,10.5465/amp.2022.0045,,Goal 12,0.042988718,FALSE,
