KEY,Name,Entry,Year,Title_Guess,Abstract,Source,MatchScore,DOI,URL,Year_Found,Venue,Status,QueryUsed,CandidateTitle,CandidateDOI,WhyNoAbstract,Primary_SDG,Primary_SDG_Score,Primary_SDG_Relevant,Primary_SDG_Semantic_Matched_Keywords
ae7547dac0bc90b99da5d9886c3c90cbad1baf68,Auyon Siddiq,"Partnerships in Urban Mobility: Incentive Mechanisms for Improving Public Transit Adoption, with Christopher S. Tang and Jingwei Zhang. M&SOM (2022), Vol. 24, No. 2: 956¨C971.",2022,"Partnerships in Urban Mobility: Incentive Mechanisms for Improving Public Transit Adoption, with Christopher S","Problem definition: Because of a prolonged decline in public transit ridership over the last decade, transit agencies across the United States are in financial crisis. To entice commuters to travel by public transit instead of driving personal vehicles, municipal governments must address the ¡°last-mile¡± problem by providing convenient and affordable transportation between a commuter¡¯s home and a transit station. This challenge raises an important question: Is there a cost-effective mechanism that can improve public transit adoption by solving the last-mile problem? Academic/practical relevance: In this paper, we present and analyze two incentive mechanisms for increasing commuter adoption of public transit. In a direct mechanism, the government provides a subsidy to commuters who adopt a ¡°mixed mode,¡± which involves combining public transit with hailing rides to/from a transit station. The government funds the subsidy by imposing congestion fees on personal vehicles entering the city center. In an indirect mechanism, instead of levying congestion fees, the government secures funding for the subsidy from the private sector. We examine the implications of both mechanisms on relevant stakeholders. These two mechanisms are especially relevant because several jurisdictions in the United States have begun piloting incentive programs, in which commuters receive subsidies for ride-hailing trips that begin or end at a transit station. Methodology: We present a game-theoretic model to capture the strategic interactions among five self-interested stakeholders (commuters, public transit agency, ride-hailing platform, municipal government, and local private enterprises). Results: By examining equilibrium outcomes, we obtain three key findings. First, we characterize how the optimal interventions associated with the direct or the indirect mechanism depend on: (a) the coverage level of the public transit network; (b) the public transit adoption target; and (c) the relative strength of commuter preferences between driving and taking public transit. Second, we show that the direct mechanism cannot be budget-neutral without undermining commuter welfare. However, when the public transit adoption target is not too aggressive, we find that the indirect mechanism can increase both commuter welfare and sales to the private-sector partner while remaining budget-neutral. Finally, we show that, although the indirect mechanism restricts the scope of government intervention (by eliminating the congestion fee), it can dominate the direct mechanism by leaving all stakeholders better off, especially when the adoption target is modest. Managerial implications: Our findings offer cost-effective prescriptions for improving urban mobility and public transit ridership.",Crossref,94.73684211,10.1287/msom.2021.0987,https://doi.org/10.1287/msom.2021.0987,2022,Manufacturing &amp; Service Operations Management,ok,"CR-biblio:Partnerships in Urban Mobility: Incentive Mechanisms for Improving Public Transit Adoption, with Christopher S. Tang and",Partnerships in Urban Mobility: Incentive Mechanisms for Improving Public Transit Adoption,10.1287/msom.2021.0987,,Goal 11,0.043693628,FALSE,affordable public transport; public transport; public transportation access; traffic congestion; urban mobility
fc3ebc79e3e48ee5661342db905fc8a3e2eb7499,Auyon Siddiq,"Data-Driven Incentive Design in the Medicare Shared Savings Program, with Anil Aswani and Zuo-Jun (Max) Shen. Operations Research (2019), Vol 67, No 4: 1002¨C1026. [PDF]",2019,"Data-Driven Incentive Design in the Medicare Shared Savings Program, with Anil Aswani and Zuo-Jun (Max) Shen","The Medicare Shared Savings Program (MSSP) was created under the U.S. Patient Protection and Affordable Care Act to control escalating Medicare spending by incentivizing providers to deliver healthcare more efficiently. Providers that enroll in the MSSP earn bonus payments for reducing spending to below a risk-adjusted financial benchmark that depends on the provider's historical spending. To generate savings, a provider must invest to improve efficiency, which is a cost that is absorbed entirely by the provider under the current contract. This has proven to be challenging for the MSSP, with a majority of participating providers unable to generate savings due to the associated costs. In this paper, we formulate the MSSP as a principal-agent model and take a data-driven approach to redesigning the MSSP contract. We propose a new type of contract that includes a performance-based subsidy that partially reimburses the provider's investment. We prove that there exists a subsidized contract that dominates the current MSSP contract by producing a strictly higher expected payoff for both Medicare and the provider. We then present a maximum likelihood approach for estimating the parameters of the principal-agent model, using a dataset containing the financial performance of providers enrolled in the MSSP. Based on the estimated model, we find that introducing performance-based subsidies to the MSSP can increase Medicare savings and provider payments over the current contract by 24% and 21%, respectively. Our estimation also reveals that providers with high benchmarks are more likely to generate savings and receive bonus payments, suggesting that the existing MSSP contract may be inadvertently penalizing historically efficient providers through the assignment of lower financial benchmarks.",Semantic Scholar,93.65079365,10.2139/ssrn.2808211,https://www.semanticscholar.org/paper/72810e4f467ef0217eb2c366f628f6e18956c874,2018,Operational Research,ok,"CR-biblio:Data-Driven Incentive Design in the Medicare Shared Savings Program, with Anil Aswani and Zuo-Jun (Max) Shen. Operations",Data-Driven Incentive Design in the Medicare Shared Savings Program,10.1287/opre.2018.1821,,Goal 1,0.018898108,FALSE,
7974d35dbfb13f19b11611ba0b727cfab633d4bc,Auyon Siddiq,"Inverse Optimization with Noisy Data, with Anil Aswani and Zuo-Jun (Max) Shen. Operations Research (2018), Vol. 66, No. 3: 870¨C892.",2018,"Inverse Optimization with Noisy Data, with Anil Aswani and Zuo-Jun (Max) Shen","Inverse optimization refers to the inference of unknown parameters of an optimization problem based on knowledge of its optimal solutions. This paper considers inverse optimization in the setting where measurements of the optimal solutions of a convex optimization problem are corrupted by noise. We first provide a formulation for inverse optimization and prove it to be NP-hard. In contrast to existing methods, we show that the parameter estimates produced by our formulation are statistically consistent. Our approach involves combining a new duality-based reformulation for bilevel programs with a regularization scheme that smooths discontinuities in the formulation. Using epi-convergence theory, we show the regularization parameter can be adjusted to approximate the original inverse optimization problem to arbitrary accuracy, which we use to prove our consistency results. Next, we propose two solution algorithms based on our duality-based formulation. The first is an enumeration algorithm that is applicable to settings where the dimensionality of the parameter space is modest, and the second is a semiparametric approach that combines nonparametric statistics with a modified version of our formulation. These numerical algorithms are shown to maintain the statistical consistency of the underlying formulation. Finally, using both synthetic and real data, we demonstrate that our approach performs competitively when compared with existing heuristics.",Crossref,92.53731343,10.1287/opre.2017.1705,https://doi.org/10.1287/opre.2017.1705,2018,Operations Research,ok,"CR-biblio:Inverse Optimization with Noisy Data, with Anil Aswani and Zuo-Jun (Max) Shen. Operations Research (2018), Vol. 66, No. ",Inverse Optimization with Noisy Data,10.1287/opre.2017.1705,,Goal 17,0.005756439,FALSE,
37b9f96ca9e87433716408a785da297e5b570fe5,Auyon Siddiq,"Robust Defibrillator Deployment Under Cardiac Arrest Location Uncertainty via Row-and-Column Generation, with Timothy C. Y. Chan and Zuo-Jun (Max) Shen, Operations Research (2018), Vol. 66, No. 2: 358¨C379.",2018,"Robust Defibrillator Deployment Under Cardiac Arrest Location Uncertainty via Row-and-Column Generation, with Timothy C","Sudden cardiac arrest is a significant public health concern. Successful treatment of cardiac arrest is extremely time sensitive, and use of an automated external defibrillator (AED) where possible significantly increases the probability of survival. Placement of AEDs in public locations can improve survival by enabling bystanders to treat victims of cardiac arrest prior to the arrival of emergency medical responders, thus shortening the time between collapse and treatment. However, since the exact locations of future cardiac arrests cannot be known a priori, AEDs must be placed strategically in public locations to ensure their accessibility in the event of an out-of-hospital cardiac arrest emergency. In this paper, we propose a data-driven optimization model for deploying AEDs in public spaces while accounting for uncertainty in future cardiac arrest locations. Our approach involves discretizing a continuous service area into a large set of scenarios, where the probability of cardiac arrest at each location is itself uncertain. We model uncertainty in the spatial risk of cardiac arrest using a polyhedral uncertainty set that we calibrate using historical cardiac arrest data. We propose a solution technique based on row-and-column generation that exploits the structure of the uncertainty set, allowing the algorithm to scale gracefully with the total number of scenarios. Using real cardiac arrest data from the City of Toronto, we conduct an extensive numerical study on AED deployment public locations. We find that hedging against cardiac arrest location uncertainty can produce AED deployments that outperform an intuitive sample average approximation by 9%¨C15% and cuts the performance gap with respect to an ex post model by half. Our findings suggest that accounting for cardiac arrest location uncertainty can lead to improved accessibility of AEDs during cardiac arrest emergencies and the potential for improved survival outcomes. The electronic companion is available at https://doi.org/10.1287/opre.2017.1660 .",Crossref,94.35897436,10.1287/opre.2017.1660,https://doi.org/10.1287/opre.2017.1660,2018,Operations Research,ok,CR-biblio:Robust Defibrillator Deployment Under Cardiac Arrest Location Uncertainty via Row-and-Column Generation 2018 Robust Defi,Robust Defibrillator Deployment Under Cardiac Arrest Location Uncertainty via Row-and-Column Generation,10.1287/opre.2017.1660,,Goal 3,0.015483607,FALSE,
d32dbee08e75cba26158b3e0a5e8eff174fde1fc,Christopher S. Tang,"Chen, YK.; T Dai, CG Korpeoglu, E K?rpeo?lu, O Sahin, CS Tang, S Xiao, ¡°Innovative Online Platforms: Research Opportunities,¡±?Manufacturing and Service Operations Management, Vol. 22, 3, pp. 429-440, 2020.",,"Chen, YK","Current approaches to oral cancer diagnosis primarily involve physical examination, tissue biopsy, and advanced computer-aided imaging techniques. However, despite these advances, patient survival rates have not significantly improved. Hence, there is a critical need to develop minimally invasive tools with high sensitivity and specificity to improve patient survival and quality of life. Liquid biopsy is a non-invasive, real-time method for predicting cancer status and potentially serves as a biomarker source for treatment response. Liquid biopsy includes rich biologically relevant components, such as circulating tumor cells, circulating tumor DNA, and extracellular vesicles (EVs). EVs are particularly intriguing due to their relatively high abundance in most biofluids, with the potential to identify specific cargo derived from circulating tumor EVs. Moreover, normal cells in lymph nodes can uptake EVs, fostering a pre-metastatic microenvironment that facilitates lymph node metastases - a common occurrence in oral cancers. This review encompasses English language publications over the last twenty years, focusing on methods for isolating EVs from saliva, blood, and lymphatic fluids, as well as the collection methods employed. Seventeen cases met the inclusion criteria according to ISEV guidelines, including 10 saliva cases, 6 blood cases, and 1 lymphatic fluid case. This review also highlighted research gaps in oral squamous cell carcinoma (OSCC) EVs, including a lack of multi-omics studies and the exploration of potential EV markers for drug resistance, as well as a notable underutilization of microfluidic technologies to translate liquid biopsy EV findings into clinical applications.",Semantic Scholar,8.24742268,10.20517/evcna.2024.29,https://www.semanticscholar.org/paper/2e41174a43a0c89a3566140ef265ac3487203557,2024,Extracellular Vesicles and Circulating Nucleic Acids,ok,"CR-biblio:Chen  Chen, YK",,10.20517/evcna.2024.29,,Goal 9,0.009641423,FALSE,
620f61da305463f4d2272b8d7972aa2ece8d672a,Christopher S. Tang,"Bai, J., So, R., Tang, C.S., Chen, M., and Wang, H., ¡°Coordinating Supply and Demand on an On-Demand Platform¡±?Manufacturing and Service Operations Management, Vol. 21, No. 3, Summer 2019, pp. 556¨C570",,", Tang, C","The notions of a post-group and a pre-group are introduced as a unification and enrichment of several group structures appearing in diverse areas from numerical integration to the Yang¨CBaxter equation. First the Butcher group from numerical integration on Euclidean spaces and the -group of an operad naturally admit a pre-group structure. Next a relative Rota¨CBaxter operator on a group naturally splits the group structure to a post-group structure. Conversely, a post-group gives rise to a relative Rota¨CBaxter operator on the sub-adjacent group. Further a post-group gives a braided group and a solution of the Yang¨CBaxter equation. Indeed the category of post-groups is isomorphic to the category of braided groups and the category of skew-left braces. Moreover a post-Lie group differentiates to a post-Lie algebra structure on the vector space of left invariant vector fields, showing that post-Lie groups are the integral objects of post-Lie algebras. Finally, post-Hopf algebras and post-Lie Magnus expansions are utilized to study the formal integration of post-Lie algebras. As a byproduct, a post-group structure is explicitly determined on the Lie¨CButcher group from numerical integration on manifolds.",Semantic Scholar,16.90140845,10.1007/s00208-023-02592-z,https://www.semanticscholar.org/paper/6abfc14f173bbdcfb59fea954c7f75646e167cc9,2023,Mathematische Annalen,ok,"CR-biblio:Bai  , Tang, C",,10.1007/s00208-023-02592-z,,Goal 12,0.011667256,FALSE,
14a09310c0f1dbab7aa6289e7cc09f4c8cdbcdee,Christopher S. Tang,"Liao, C.N., Chen, Y.J., and Tang, C.S. ¡°Information Provision Policies for Improving Farmer Welfare in Developing Countries: Heterogeneous Farmers and Market Selection,¡± (Lead Article)?Manufacturing and Service Operations Management, 21(2), 254-270, 2019.",,", Chen, Y","High-definition (HD) map provides abundant and precise static environmental information of the driving scene, serving as a fundamental and indispensable component for planning in autonomous driving system. In this paper, we present MapTRansformer, an end-to-end framework for online vectorized HD map construction. We propose a unified permutation-equivalent modeling approach, i.e., modeling map element as a point set with a group of equivalent permutations, which accurately describes the shape of map element and stabilizes the learning process. We design a hierarchical query embedding scheme to flexibly encode structured map information and perform hierarchical bipartite matching for map element learning. To speed up convergence, we further introduce auxiliary one-to-many matching and dense supervision. The proposed method well copes with various map elements with arbitrary shapes. It runs at real-time inference speed and achieves state-of-the-art performance on both nuScenes and Argoverse2 datasets. Abundant qualitative results show stable and robust map construction quality in complex and various driving scenes. Code and more demos are available at https://github.com/hustvl/MapTR for facilitating further studies and applications.",Semantic Scholar,12.04819277,10.1007/s11263-024-02235-z,https://www.semanticscholar.org/paper/19c62b25da3b3706d1f0a152452bea14efee783d,2023,International Journal of Computer Vision,ok,"CR-biblio:Liao  , Chen, Y",,10.1007/s11263-024-02235-z,,Goal 4,0.009695127,FALSE,
3c4f2a2801b103d940bef65887b2ebaf52a568e6,Christopher S. Tang,"Wirtz, J., and Tang, C.S., Georgi, D., ¡°Examining the Effectiveness of Referral Reward Programs: Successful Participation and Inductor Segmentation,¡±?Journal of Service Management, 30 (1), 48-74, 2019.",,"Wirtz, J","Purpose
The service sector is at an inflection point with regard to productivity gains and service industrialization similar to the industrial revolution in manufacturing that started in the eighteenth century. Robotics in combination with rapidly improving technologies like artificial intelligence (AI), mobile, cloud, big data and biometrics will bring opportunities for a wide range of innovations that have the potential to dramatically change service industries. The purpose of this paper is to explore the potential role service robots will play in the future and to advance a research agenda for service researchers.


Design/methodology/approach
This paper uses a conceptual approach that is rooted in the service, robotics and AI literature.


Findings
The contribution of this paper is threefold. First, it provides a definition of service robots, describes their key attributes, contrasts their features and capabilities with those of frontline employees, and provides an understanding for which types of service tasks robots will dominate and where humans will dominate. Second, this paper examines consumer perceptions, beliefs and behaviors as related to service robots, and advances the service robot acceptance model. Third, it provides an overview of the ethical questions surrounding robot-delivered services at the individual, market and societal level.


Practical implications
This paper helps service organizations and their management, service robot innovators, programmers and developers, and policymakers better understand the implications of a ubiquitous deployment of service robots.


Originality/value
This is the first conceptual paper that systematically examines key dimensions of robot-delivered frontline service and explores how these will differ in the future.",Semantic Scholar,14.28571429,10.1108/JOSM-04-2018-0119,https://www.semanticscholar.org/paper/608787bb357cd2dc5ff5dad44b3eaf7080fa9997,2018,Journal of Service Management,ok,"CR-biblio:Wirtz  Wirtz, J","Wirtz, William O., II, 1963-1964",10.5962/bhl.title.143216,,Goal 9,0.041335438,FALSE,
c214a7049c54051f0544911878124028d18dec49,Christopher S. Tang,"Ye, S., Layth, A., Tang, C.S., and Yue, X., ¡°A Newsvendor Model with Autocorrelated Demand under a Time Consistent Dynamic CVaR measure,¡± IISE Transactions, Vol. 51, 6, 653-671. 2019.",,", Layth, A","The use of calcined clays as supplementary cementitious materials provides the opportunity to significantly reduce the cement industry¡¯s carbon burden; however, use at a global scale requires a deep understanding of the extraction and processing of the clays to be used, which will uncover routes to optimise their reactivity. This will enable increased usage of calcined clays as cement replacements, further improving the sustainability of concretes produced with them. Existing technologies can be adopted to produce calcined clays at an industrial scale in many regions around the world. This paper, produced by RILEM TC 282-CCL on calcined clays as supplementary cementitious materials (working group 2), focuses on the production of calcined clays, presents an overview of clay mining, and assesses the current state of the art in clay calcination technology, covering the most relevant aspects from the clay deposit to the factory gate. The energetics and associated carbon footprint of the calcination process are also discussed, and an outlook on clay calcination is presented, discussing the technological advancements required to fulfil future global demand for this material in sustainable infrastructure development.",Semantic Scholar,16.27906977,10.1617/s11527-021-01807-6,https://www.semanticscholar.org/paper/db1ba6d69e4bad82c44ac9c0ec9e0c34c6a2e18a,2021,Materials Structure,ok,"CR-biblio:Ye  , Layth, A",,10.1617/s11527-021-01807-6,,Goal 9,0.068698835,TRUE,sustainable infrastructure
289d56223df0cad5c995706e38e023af28c49ae6,Shlomo Benartzi,"Benartzi, Shlomo, John Beshears, Katherine L. Milkman, Cass Sunstein, Richard H. Thaler, Maya Shankar, Will Tucker, William J. Congdon and Steven Galing, ¡°Should Governments Invest More in Nudges?¡± Psych Science , forthcoming .",,"Benartzi, Shlomo, John Beshears, Katherine L","Governments are increasingly adopting behavioral science techniques for changing individual behavior in pursuit of policy objectives. The types of ¡°nudge¡± interventions that governments are now adopting alter people¡¯s decisions without coercion or significant changes to economic incentives. We calculated ratios of impact to cost for nudge interventions and for traditional policy tools, such as tax incentives and other financial inducements, and we found that nudge interventions often compare favorably with traditional interventions. We conclude that nudging is a valuable approach that should be used more often in conjunction with traditional policies, but more calculations are needed to determine the relative effectiveness of nudging.",Semantic Scholar,34.88372093,10.1177/0956797617702501,https://www.semanticscholar.org/paper/0ce7b89dbc9573a34c3e3cab5776ea04e0e67cd9,2017,Psychology Science,ok,"CR-biblio:Benartzi  Benartzi, Shlomo, John Beshears, Katherine L",,10.1177/0956797617702501,,Goal 8,0.015718069,FALSE,
413050f6bcc9130a1027d0f868a340deef441c8e,Antonio Bernardo,"Antonio Bernardo, Eric Talley, and Ivo Welch. (2016). Designing Corporate Bailouts. Journal of Law and Economics , 59, 75-104.",2016,Designing Corporate Bailouts,"Although common economic wisdom suggests that government bailouts are inefficient because they reduce incentives to avoid failure and induce excessive entry by marginal firms, in practice bailouts are difficult to avoid for systemically significant enterprises. Recent experience suggests that bailouts also induce litigation from shareholders and managers complaining about expropriation and wrongful termination by the government. Our model shows how governments can design tax-financed corporate bailouts to reduce these distortions and points to the causes of inefficiencies in real-world implementations such as the Troubled Asset Relief Program. Bailouts with minimal distortion depend critically on the government¡¯s ability to expropriate shareholders and terminate managers.",Semantic Scholar (by DOI),100,10.1086/685619,https://www.semanticscholar.org/paper/cf5ef719545beeddf34a980927b1cd890a7fed4b,2014,Journal law and economy,ok,"CR-biblio:Antonio Bernardo, Eric Talley, and Ivo Welch. (2016). Designing Corporate Bailouts. Journal of Law and Economics , 59, 7",Designing Corporate Bailouts,10.1086/685619,,Goal 8,0.015157504,FALSE,
822d2e1d57284739c0b80b2c93d61d5235d59a2c,Antonio Bernardo,"Antonio Bernardo, Alex Fabisiak, and Ivo Welch. (2016). The Value of Financial Flexibility: Equilibrium Liquidation Values and Endogenous Capital Structure Heterogeneity .",2016,"Antonio Bernardo, Alex Fabisiak, and Ivo Welch","Firms with lower leverage are not only less likely to experience financial distress but are also better positioned to acquire assets from other distressed firms. With endogenous asset sales and values, each firm¡¯s debt choice then depends on the choices of its industry peers. With indivisible assets, otherwise-identical firms may adopt different debt policies, with some choosing highly levered operations (to take advantage of ongoing debt benefits) and others choosing more conservative policies to wait for acquisition opportunities. Our key empirical implication is that the acquisition channel can induce firms to reduce debt when assets become more redeployable.",Semantic Scholar,38.80597015,10.2139/ssrn.2981809,https://www.semanticscholar.org/paper/6aab5256951413ca2436f11123b770f1d0a9193f,2018,Journal of Financial and Quantitative Analysis,ok,"CR-biblio:Antonio Bernardo, Alex Fabisiak, and Ivo Welch. (2016). The Value of Financial Flexibility: Equilibrium Liquidation Valu",,10.2139/ssrn.2981809,,Goal 17,0.044430292,FALSE,debt restructuring
a0fa7516933931fe25b3acd7da072ec5d1fa1268,Bruce Carlin,"¡°Millennial-Style Learning: Search Intensity, Decision-Making, and Information-Sharing¡± (with Li Jiang and Stephen Spiller). Forthcoming in Management Science.",,"¡°Millennial-Style Learning: Search Intensity, Decision-Making, and Information-Sharing¡± (with Li Jiang and Stephen Spiller)","The growing use of online educational content and related video services has changed the way people access education, share knowledge, and possibly make life decisions. In this paper, we characterize how video content affects individual decision making and willingness to share in the context of a personal financial decision. We find that distracting advertising curtails the time people invest in searching for the best alternative and causes worse decisions. Content geared toward giving better instructions helps to overcome this effect. Such actionable content improves both search quality and financial decisions. However, including such content may decrease sharing unless it is perceived to be sufficiently useful. As such, there is a potential risk to adding actionable content to videos. Our work has important implications for policies guiding financial literacy training, and it also has broader impact for education in the information age. Data are available at https://doi.org/10.1287/mnsc.2016.2689. This ...",Semantic Scholar,71.56862745,10.1287/mnsc.2016.2689,https://www.semanticscholar.org/paper/64d7c0224df8ef718edd399399f03991c1a3f6c2,2017,Management Sciences,ok,"CR-biblio:¡°Millennial-Style Learning: Search Intensity, Decision-Making, and Information-Sharing¡± (with Li Jiang and Stephen Spill",,10.1287/mnsc.2016.2689,,Goal 4,0.082419944,TRUE,education financing
bdf58821f03b68f8be1bdecd358d022a765ec0a1,Bruce Carlin,¡°Episodic Liquidity Crises: Cooperative and Predatory Trading¡±,,¡°Episodic Liquidity Crises: Cooperative and Predatory Trading¡±,"ABSTRACT We describe how episodic illiquidity arises from a breakdown in cooperation between market participants. We first solve a one©\period trading game in continuous©\time, using an asset pricing equation that accounts for the price impact of trading. Then, in a multi©\period framework, we describe an equilibrium in which traders cooperate most of the time through repeated interaction, providing apparent liquidity to one another. Cooperation breaks down when the stakes are high, leading to predatory trading and episodic illiquidity. Equilibrium strategies that involve cooperation across markets lead to less frequent episodic illiquidity, but cause contagion when cooperation breaks down.",Crossref,85.24590164,10.1111/j.1540-6261.2007.01274.x,https://doi.org/10.1111/j.1540-6261.2007.01274.x,2007,The Journal of Finance,ok,CR-biblio:¡°Episodic Liquidity Crises: Cooperative and Predatory Trading¡±,Episodic Liquidity Crises: Cooperative and Predatory Trading,10.1111/j.1540-6261.2007.01274.x,,Goal 17,0.067015274,TRUE,triangular cooperation
a3eab4dec8e238c280d42e2c1efb3ded0e3a1366,Mikhail Chernov,More publications,,More publications,"Urban bird ecologists cite more publications from the Global North; why? Ian MacGregor-Fors ,* Christine C. Rega-Brodsky, Michelle Garc??a-Arroyo, Miguel A. G¨®mez-Mart??nez and Luis-Bernardo V¨¢zquez Red de Ambiente y Sustentabilidad, Instituto de Ecolog??a, A.C. (INECOL), Carretera antigua a Coatepec 351, El Haya, Xalapa 91073, Mexico, Department of Biology, Pittsburg State University, Pittsburg, KS 66762, USA, Instituto de Biotecnolog??a y Ecolog??a Aplicada (INBIOTECA), Universidad Veracruzana, Avenida de las Culturas Veracruzanas 101, Col. Emiliano Zapata, Xalapa, 91090, Veracruz, Mexico and El Colegio de la Frontera Sur (ECOSUR), Grupo de Investigaci¨®n en Sistemas Socioecol¨®gicos Urbanos/RG-URSES, Carretera Panamericana y Perif¨¦rico S/N, Barrio Mar??a Auxiliadora, San Cristobal de las Casas, Chiapas, 29290, Mexico",Semantic Scholar,82.75862069,10.1093/jue/juaa027,https://www.semanticscholar.org/paper/6b62910dc5b79cfb17e289448cc8da09277a5cae,2020,Journal of Urban Ecology,ok,CR-biblio:More publications,More publications,10.4095/298529,,Goal 11,0.040490639,FALSE,
7c87fbb216a851df0358effb8e5bb854e0411e60,Andrea Eisfeldt,View Andrea L. Eisfeldt's Publications & Working Papers,,View Andrea L,"The Cosmic Evolution Survey (COSMOS) has become a cornerstone of extragalactic astronomy. Since the last public catalog in 2015, a wealth of new imaging and spectroscopic data have been collected in the COSMOS field. This paper describes the collection, processing, and analysis of these new imaging data to produce a new reference photometric redshift catalog. Source detection and multiwavelength photometry are performed for 1.7 million sources across the 2 deg2 of the COSMOS field, ¡«966,000 of which are measured with all available broadband data using both traditional aperture photometric methods and a new profile-fitting photometric extraction tool, The Farmer, which we have developed. A detailed comparison of the two resulting photometric catalogs is presented. Photometric redshifts are computed for all sources in each catalog utilizing two independent photometric redshift codes. Finally, a comparison is made between the performance of the photometric methodologies and of the redshift codes to demonstrate an exceptional degree of self-consistency in the resulting photometric redshifts. The i < 21 sources have subpercent photometric redshift accuracy and even the faintest sources at 25 < i < 27 reach a precision of 5%. Finally, these results are discussed in the context of previous, current, and future surveys in the COSMOS field. Compared to COSMOS2015, it reaches the same photometric redshift precision at almost one magnitude deeper. Both photometric catalogs and their photometric redshift solutions and physical parameters will be made available through the usual astronomical archive systems (ESO Phase 3, IPAC-IRSA, and CDS).",Semantic Scholar,47.05882353,10.3847/1538-4365/ac3078,https://www.semanticscholar.org/paper/0f7b7664838ba86e421ec980114f2032fe388d39,2021,Astrophysical Journal Supplement Series,ok,CR-biblio:View Andrea L. Eisfeldt's Publications & Working Papers,,10.3847/1538-4365/ac3078,,Goal 17,0.009887181,FALSE,
0090d76d6f680905a5796ef2b7c046619e9560dd,Stuart A. Gabriel,"Stuart Gabriel, Chandler Lutz ( September 2024). The Impact of Crisis-Period Interest Rates Declines on Distressed Borrowers , Review of Financial Studies",2024,"Stuart Gabriel, Chandler Lutz ( September 2024)","The results of a search for stealth supersymmetry in final states with two photons and jets, targeting a phase space region with low missing transverse momentum (pTmiss), are reported. The study is based on a sample of proton-proton collisions at s=13??TeV collected by the CMS experiment, corresponding to an integrated luminosity of 138??fb?1. As LHC results continue to constrain the parameter space of the minimal supersymmetric standard model, the low pTmiss regime is increasingly valuable to explore. To estimate the backgrounds due to standard model processes in such events, we apply corrections derived from simulation to an estimate based on a control selection in data. The results are interpreted in the context of simplified stealth supersymmetry models with gluino and squark pair production. The observed data are consistent with the standard model predictions, and gluino (squark) masses of up to 2150 (1850)?GeV are excluded at the 95%?confidence level.
 
 
 
 
 ? 2024 CERN, for the CMS Collaboration
 2024
 CERN",Semantic Scholar,28.125,10.1103/physrevd.109.112009,https://www.semanticscholar.org/paper/de6fcf9d1b2abeae25b508ab47bb2065e4744a1e,2024,Physical Review D,ok,"CR-biblio:Stuart Gabriel, Chandler Lutz ( September 2024). The Impact of Crisis-Period Interest Rates Declines on Distressed Borro",,10.1103/physrevd.109.112009,,Goal 17,0.008810281,FALSE,
ad5b345a6eca278e585a6f9eed9e32fbd04227bb,Stuart A. Gabriel,"Stuart Gabriel, Matteo Iacoviello, and Chandler Lutz. (March 2020). A Crisis of Missed Opportunities? Foreclosure Costs and Mortgage Modification During the Great Recession . Review of Financial Studies, 34 (2021): 864¨C906.",2020,A Crisis of Missed Opportunities? Foreclosure Costs and Mortgage Modification During the Great Recession,"We investigate the impact of Great Recession policies in California that substantially increased lender pecuniary and time costs of foreclosure. We estimate that the California Foreclosure Prevention Laws (CFPLs) prevented 250,000 California foreclosures (a 20% reduction) and created $300 billion in housing wealth. The CFPLs boosted mortgage modifications and reduced borrower transitions into default. They also mitigated foreclosure externalities via increased maintenance spending on homes that entered foreclosure. The CFPLs had minimal adverse side effects on the availability of mortgage credit for new borrowers. Altogether, findings suggest that policy interventions that keep borrowers in their homes may be broadly beneficial during times of widespread housing distress.",Crossref,100,10.17016/feds.2020.053,https://doi.org/10.17016/feds.2020.053,2020,Finance and Economics Discussion Series,ok,CR-biblio:Stuart Gabriel 2021 A Crisis of Missed Opportunities? Foreclosure Costs and Mortgage Modification During the Great Reces,A Crisis of Missed Opportunities? Foreclosure Costs and Mortgage Modification During the Great Recession,10.17016/feds.2020.053,,Goal 16,0.019996926,FALSE,
b018c341f57426fea9970d9eb96f524f87d1a20e,Stuart A. Gabriel,"Xudong An, Yongheng Deng, and Stuart A. Gabriel. (October 28, 2019). Default Option Exercise over the Financial Crisis and Beyond . Review of Finance (2020): 153¨C187.",2019,Default Option Exercise over the Financial Crisis and Beyond,Abstract We document changes in borrowers¡¯ sensitivity to negative equity and show heightened borrower default propensity as a fundamental driver of crisis period mortgage defaults. Estimates of a time-varying coefficient competing risk hazard model reveal a marked run-up in the default option beta from 0.2 during 2003¨C06 to about 1.5 during 2012¨C13. Simulation of 2006 vintage loan performance shows that the marked upturn in the default option beta resulted in a doubling of mortgage default incidence. Panel data analysis indicates that much of the variation in default option exercise is associated with the local business cycle and consumer distress. Results also indicate elevated default propensities in sand states and among borrowers seeking a crisis-period Home Affordable Modification Program loan modification.,Crossref,98.33333333,10.1093/rof/rfaa022,https://doi.org/10.1093/rof/rfaa022,2020,Review of Finance,ok,"CR-biblio:Xudong An, Yongheng Deng, and Stuart A. Gabriel. (October 28, 2019). Default Option Exercise over the Financial Crisis a",Default Option Exercise over the Financial Crisis and beyond,10.1093/rof/rfaa022,,Goal 12,0.006504842,FALSE,
